"[datetime.datetime(2020, 12, 10, 16, 45, 25, 996707)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 26, 493274)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 27, 5633)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 27, 516427)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 28, 26692)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 28, 521729)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 29, 49219)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 29, 576532)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 30, 103820)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 30, 599189)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 31, 110915)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 31, 638477)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 32, 181655)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 32, 694455)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 33, 205710)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 33, 700989)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 34, 212644)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 34, 724267)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 35, 220321)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 35, 731932)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 36, 243431)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 36, 754976)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 37, 250944)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 37, 762218)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 38, 274221)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 38, 769847)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 39, 281488)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 39, 793226)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 40, 304794)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 40, 815826)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 41, 312488)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 41, 822514)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 42, 334099)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 42, 830179)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 43, 342402)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 43, 852891)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 44, 364372)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 44, 860912)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 45, 372350)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 45, 884054)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 46, 395852)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 46, 891367)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 47, 403005)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 47, 914100)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 48, 425660)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 48, 921047)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 49, 433023)]",['IDT002'],[True],[23.34]
"[datetime.datetime(2020, 12, 10, 16, 45, 49, 529367)]","['IDT002', 'IDL001']","[True, True]","[23.34, 999.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 49, 944576)]","['IDT002', 'IDL001']","[True, True]","[23.34, 999.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 50, 72440)]","['IDT002', 'IDL001']","[True, True]","[23.34, 921.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 50, 439876)]","['IDT002', 'IDL001']","[True, True]","[23.34, 921.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 50, 583930)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1007.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 50, 951366)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1007.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 51, 95346)]","['IDT002', 'IDL001']","[True, True]","[23.34, 959.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 51, 462448)]","['IDT002', 'IDL001']","[True, False]","[23.34, 959.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 51, 590400)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 51, 958410)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 52, 101744)]","['IDT002', 'IDL001']","[True, True]","[23.34, 952.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 52, 468608)]","['IDT002', 'IDL001']","[True, True]","[23.34, 952.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 52, 612688)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 52, 980217)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 53, 123816)]","['IDT002', 'IDL001']","[True, True]","[23.34, 941.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 53, 475525)]","['IDT002', 'IDL001']","[True, True]","[23.34, 941.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 53, 635481)]","['IDT002', 'IDL001']","[True, True]","[23.34, 947.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 53, 987129)]","['IDT002', 'IDL001']","[True, True]","[23.34, 947.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 54, 147022)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1000.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 54, 499149)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1000.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 54, 658860)]","['IDT002', 'IDL001']","[True, True]","[23.34, 952.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 55, 10455)]","['IDT002', 'IDL001']","[True, True]","[23.34, 952.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 55, 170408)]","['IDT002', 'IDL001']","[True, True]","[23.34, 953.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 55, 506165)]","['IDT002', 'IDL001']","[True, True]","[23.34, 953.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 55, 665923)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 56, 18021)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 56, 193692)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1004.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 56, 530620)]","['IDT002', 'IDL001']","[True, False]","[23.34, 1004.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 56, 690279)]","['IDT002', 'IDL001']","[True, True]","[23.34, 999.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 57, 25490)]","['IDT002', 'IDL001']","[True, True]","[23.34, 999.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 57, 216664)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1000.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 57, 536919)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1000.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 57, 728477)]","['IDT002', 'IDL001']","[True, True]","[23.34, 939.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 58, 48037)]","['IDT002', 'IDL001']","[True, True]","[23.34, 939.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 58, 240475)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 58, 543560)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 58, 750897)]","['IDT002', 'IDL001']","[True, True]","[23.34, 945.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 59, 55866)]","['IDT002', 'IDL001']","[True, True]","[23.34, 945.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 59, 263303)]","['IDT002', 'IDL001']","[True, True]","[23.34, 960.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 59, 567402)]","['IDT002', 'IDL001']","[True, True]","[23.34, 960.0]"
"[datetime.datetime(2020, 12, 10, 16, 45, 59, 759025)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1001.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 0, 77604)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1001.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 0, 269403)]","['IDT002', 'IDL001']","[True, True]","[23.34, 947.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 0, 573079)]","['IDT002', 'IDL001']","[True, True]","[23.34, 947.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 0, 781101)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 1, 84601)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 1, 292482)]","['IDT002', 'IDL001']","[True, True]","[23.34, 967.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 1, 596157)]","['IDT002', 'IDL001']","[True, False]","[23.34, 967.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 1, 803514)]","['IDT002', 'IDL001']","[True, True]","[23.34, 993.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 2, 91467)]","['IDT002', 'IDL001']","[True, True]","[23.34, 993.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 2, 315822)]","['IDT002', 'IDL001']","[True, True]","[23.34, 998.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 2, 603526)]","['IDT002', 'IDL001']","[True, True]","[23.34, 998.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 2, 826791)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 3, 114059)]","['IDT002', 'IDL001']","[True, True]","[23.34, 935.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 3, 337821)]","['IDT002', 'IDL001']","[True, True]","[23.34, 956.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 3, 609720)]","['IDT002', 'IDL001']","[True, True]","[23.34, 956.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 3, 849402)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1004.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 4, 121062)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1004.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 4, 345036)]","['IDT002', 'IDL001']","[True, True]","[23.34, 971.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 4, 632667)]","['IDT002', 'IDL001']","[True, True]","[23.34, 971.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 4, 872209)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 5, 128046)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 5, 383665)]","['IDT002', 'IDL001']","[True, True]","[23.34, 959.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 5, 639409)]","['IDT002', 'IDL001']","[True, True]","[23.34, 959.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 5, 895106)]","['IDT002', 'IDL001']","[True, True]","[23.34, 934.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 6, 151695)]","['IDT002', 'IDL001']","[True, True]","[23.34, 934.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 6, 406325)]","['IDT002', 'IDL001']","[True, True]","[23.34, 940.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 6, 662091)]","['IDT002', 'IDL001']","[True, False]","[23.34, 940.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 6, 917501)]","['IDT002', 'IDL001']","[True, True]","[23.34, 969.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 7, 173325)]","['IDT002', 'IDL001']","[True, True]","[23.34, 969.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 7, 429415)]","['IDT002', 'IDL001']","[True, True]","[23.34, 948.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 7, 669015)]","['IDT002', 'IDL001']","[True, True]","[23.34, 948.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 7, 940844)]","['IDT002', 'IDL001']","[True, True]","[23.34, 933.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 8, 180489)]","['IDT002', 'IDL001']","[True, True]","[23.34, 933.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 8, 452156)]","['IDT002', 'IDL001']","[True, True]","[23.34, 942.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 8, 692607)]","['IDT002', 'IDL001']","[True, True]","[23.34, 942.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 8, 963992)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 9, 187349)]","['IDT002', 'IDL001']","[True, True]","[23.34, 1005.0]"
"[datetime.datetime(2020, 12, 10, 16, 46, 9, 474986)]","['IDT002', 'IDL001']","[True, True]","[23.34, 980.0]"
