"[datetime.datetime(2020, 12, 11, 15, 24, 0, 241528)]",['IDT002'],[True],[21.78]
"[datetime.datetime(2020, 12, 11, 15, 24, 6, 492719)]",['IDT002'],[True],[21.87]
"[datetime.datetime(2020, 12, 11, 15, 24, 7, 4304)]",['IDT002'],[True],[21.87]
"[datetime.datetime(2020, 12, 11, 15, 24, 7, 516069)]",['IDT002'],[True],[21.87]
"[datetime.datetime(2020, 12, 11, 15, 24, 8, 11820)]",['IDT002'],[True],[21.97]
"[datetime.datetime(2020, 12, 11, 15, 24, 8, 523272)]",['IDT002'],[True],[21.97]
"[datetime.datetime(2020, 12, 11, 15, 24, 17, 877128)]",['IDT002'],[True],[21.97]
"[datetime.datetime(2020, 12, 11, 15, 24, 17, 892985)]",['IDT002'],[True],[22.06]
"[datetime.datetime(2020, 12, 11, 15, 24, 18, 292851)]",['IDT002'],[True],[22.06]
"[datetime.datetime(2020, 12, 11, 15, 24, 18, 372501)]",['IDT002'],[True],[22.06]
"[datetime.datetime(2020, 12, 11, 15, 24, 18, 884312)]",['IDT002'],[True],[22.06]
"[datetime.datetime(2020, 12, 11, 15, 24, 19, 396008)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 19, 891630)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 20, 403468)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 20, 914431)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 21, 410671)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 21, 922302)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 22, 418161)]",['IDT002'],[True],[22.15]
"[datetime.datetime(2020, 12, 11, 15, 24, 22, 929738)]",['IDT002'],[True],[22.24]
"[datetime.datetime(2020, 12, 11, 15, 24, 23, 441480)]",['IDT002'],[True],[22.24]
"[datetime.datetime(2020, 12, 11, 15, 24, 23, 936856)]",['IDT002'],[True],[22.24]
"[datetime.datetime(2020, 12, 11, 15, 24, 24, 448172)]",['IDT002'],[True],[22.24]
"[datetime.datetime(2020, 12, 11, 15, 24, 24, 960315)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 25, 455983)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 25, 967708)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 26, 479298)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 26, 974929)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 28, 494000)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 29, 5562)]",['IDT002'],[True],[22.33]
"[datetime.datetime(2020, 12, 11, 15, 24, 29, 516740)]",['IDT002'],[True],[22.42]
