"[datetime.datetime(2020, 12, 11, 15, 44, 24, 142781)]",['IDL003'],[True],[1006.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 26, 750639)]",['IDL003'],[True],[997.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 27, 262815)]",['IDL003'],[True],[997.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 27, 775336)]",['IDL003'],[True],[1000.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 31, 425217)]",['IDL003'],[True],[1008.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 31, 921158)]",['IDL003'],[True],[995.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 32, 417535)]",['IDL003'],[True],[992.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 32, 913643)]",['IDL003'],[True],[1006.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 33, 410093)]",['IDL003'],[True],[986.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 53, 305776)]",['IDL003'],[True],[1015.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 53, 801972)]",['IDL003'],[True],[1016.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 54, 298185)]",['IDL003'],[True],[921.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 54, 794738)]",['IDL003'],[True],[1007.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 55, 290092)]",['IDL003'],[True],[1010.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 55, 786865)]",['IDL003'],[True],[1007.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 58, 395787)]",['IDL003'],[True],[1014.0]
"[datetime.datetime(2020, 12, 11, 15, 44, 58, 908449)]",['IDL003'],[True],[1007.0]
