2020-12-07 11:12:22.903125,"[21.51, 21.07, 985.0]"
2020-12-07 11:12:22.966967,"[21.51, 21.07, 983.0]"
2020-12-07 11:12:23.318346,"[21.51, 21.07, 983.0]"
2020-12-07 11:12:23.398172,"[21.51, 21.07, 983.0]"
2020-12-07 11:12:23.478120,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:23.829828,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:23.909833,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:23.973264,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:24.341041,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:24.404967,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:24.484753,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:24.852560,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:24.900425,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:24.996003,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:25.347919,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:25.411369,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:25.507559,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:25.859475,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:25.906917,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:26.019186,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:26.370628,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:26.402151,"[21.51, 21.07, 995.0]"
2020-12-07 11:12:26.514013,"[21.51, 21.07, 992.0]"
2020-12-07 11:12:26.882073,"[21.51, 21.07, 992.0]"
2020-12-07 11:12:26.897977,"[21.51, 21.07, 992.0]"
2020-12-07 11:12:27.025561,"[21.51, 21.07, 987.0]"
2020-12-07 11:12:27.392774,"[21.51, 21.07, 987.0]"
2020-12-07 11:12:27.408803,"[21.51, 21.07, 987.0]"
2020-12-07 11:12:27.537199,"[21.51, 21.07, 985.0]"
2020-12-07 11:12:27.888470,"[21.51, 21.07, 985.0]"
2020-12-07 11:12:27.904575,"[21.51, 21.07, 985.0]"
2020-12-07 11:12:28.048489,"[21.51, 21.07, 991.0]"
2020-12-07 11:12:28.399787,"[21.51, 21.07, 991.0]"
2020-12-07 11:12:28.415952,"[21.51, 21.07, 991.0]"
2020-12-07 11:12:28.559580,"[21.51, 21.07, 981.0]"
2020-12-07 11:12:29.055161,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:29.438597,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:29.454527,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:29.566694,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:29.933939,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:29.949972,"[21.51, 21.07, 984.0]"
2020-12-07 11:12:30.077485,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:30.429327,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:30.476988,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:30.589074,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:30.940591,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:31.100749,"[21.51, 21.07, 978.0]"
2020-12-07 11:12:31.435928,"[21.51, 21.07, 978.0]"
2020-12-07 11:12:31.595619,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:31.931563,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:32.059098,"[21.51, 21.07, 979.0]"
2020-12-07 11:12:32.107137,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:32.442738,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:32.570774,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:32.618625,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:32.940794,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.081840,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.129745,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.433557,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.593195,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.641064,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:33.929121,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:34.089632,"[21.51, 21.07, 980.0]"
2020-12-07 11:12:34.152366,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:34.440230,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:34.599761,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:34.647823,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:34.935683,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:35.111162,"[21.51, 21.07, 982.0]"
2020-12-07 11:12:35.159175,"[21.51, 21.07, 979.0]"
2020-12-07 11:13:07.808425,[981.0]
2020-12-07 11:13:07.809025,"[981.0, 21.07]"
2020-12-07 11:13:07.810135,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.810590,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.810998,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.811422,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.811826,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.812260,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.812702,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.813126,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.813550,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.813938,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.814342,"[985.0, 21.07, 21.42]"
2020-12-07 11:13:07.814759,"[985.0, 21.07, 21.42]"
2020-12-07 11:13:07.815161,"[985.0, 21.07, 21.42]"
2020-12-07 11:13:07.815575,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.816006,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.816493,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.817004,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.817449,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.817834,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.818240,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.818999,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.819494,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.820057,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.820561,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.821029,"[979.0, 21.07, 21.42]"
2020-12-07 11:13:07.821557,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.822035,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.822501,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.822912,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.823327,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.823903,"[984.0, 21.07, 21.42]"
2020-12-07 11:13:07.824423,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.825099,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.825620,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.826117,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.826590,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.827303,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.828149,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.828749,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.829344,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.829877,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.830419,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.830928,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.831373,"[981.0, 21.07, 21.42]"
2020-12-07 11:13:07.831769,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.832184,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.832599,"[983.0, 21.07, 21.42]"
2020-12-07 11:13:07.833011,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.833419,"[980.0, 21.07, 21.42]"
2020-12-07 11:13:07.833839,"[980.0, 20.98, 21.42]"
2020-12-07 11:13:07.834303,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.834848,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.835338,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.835778,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.836214,"[982.0, 20.98, 21.42]"
2020-12-07 11:13:07.836603,"[982.0, 21.07, 21.42]"
2020-12-07 11:13:07.837106,"[982.0, 21.07, 21.42]"
