2020-12-07 15:10:12.495057,['IDL001'],[1015.0]
2020-12-07 15:10:14.109149,['IDL001'],[1013.0]
2020-12-07 15:10:15.179447,['IDL001'],[1012.0]
2020-12-07 15:10:16.266045,['IDL001'],[1015.0]
2020-12-07 15:10:16.793394,['IDL001'],[1011.0]
2020-12-07 15:10:18.406891,['IDL001'],[1010.0]
2020-12-07 15:10:19.477474,['IDL001'],[1011.0]
2020-12-07 15:10:20.564429,['IDL001'],[1012.0]
2020-12-07 15:10:21.107387,['IDL001'],[1012.0]
2020-12-07 15:10:21.634853,['IDL001'],[1012.0]
2020-12-07 15:10:22.178156,['IDL001'],[1011.0]
2020-12-07 15:10:24.335226,['IDL001'],[1013.0]
2020-12-07 15:10:24.878330,['IDL001'],[1014.0]
2020-12-07 15:10:25.948869,['IDL001'],[1016.0]
2020-12-07 15:10:30.247390,['IDL001'],[1015.0]
2020-12-07 15:10:30.774658,['IDL001'],[1015.0]
2020-12-07 15:10:30.918698,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:31.301537,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:31.413835,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:31.813015,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:31.925231,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:32.324719,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:32.452722,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:32.835654,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:32.963945,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:33.347411,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:33.475261,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:33.858685,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:34.386497,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:34.498078,"['IDL001', 'IDT001']","[1016.0, 19.98]"
2020-12-07 15:10:34.929589,"['IDL001', 'IDT001']","[1015.0, 19.98]"
2020-12-07 15:10:35.008864,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:35.440882,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:35.536884,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:36.591403,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:37.118847,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:37.646146,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:38.189018,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:39.243846,"['IDL001', 'IDT001']","[1015.0, 20.07]"
2020-12-07 15:10:39.754928,"['IDL001', 'IDT001']","[1015.0, 20.16]"
2020-12-07 15:10:40.282324,"['IDL001', 'IDT001']","[1015.0, 20.16]"
2020-12-07 15:10:42.950797,"['IDL001', 'IDT001']","[1013.0, 20.16]"
2020-12-07 15:10:44.037257,"['IDL001', 'IDT001']","[1009.0, 20.16]"
2020-12-07 15:10:44.548675,"['IDL001', 'IDT001']","[1008.0, 20.16]"
2020-12-07 15:10:45.587104,"['IDL001', 'IDT001']","[1014.0, 20.16]"
2020-12-07 15:10:46.114447,"['IDL001', 'IDT001']","[1012.0, 20.16]"
2020-12-07 15:10:47.201080,"['IDL001', 'IDT001']","[1011.0, 20.16]"
2020-12-07 15:10:49.885521,"['IDL001', 'IDT001']","[1011.0, -1000]"
2020-12-07 15:10:50.396692,"['IDL001', 'IDT001']","[1008.0, -1000]"
2020-12-07 15:10:50.924130,"['IDL001', 'IDT001']","[1009.0, -1000]"
2020-12-07 15:10:51.994698,"['IDL001', 'IDT001']","[1014.0, -1000]"
2020-12-07 15:10:53.608479,"['IDL001', 'IDT001']","[1015.0, -1000]"
2020-12-07 15:10:58.466100,"['IDL001', 'IDT001']","[1008.0, -1000]"
2020-12-07 15:10:58.993299,"['IDL001', 'IDT001']","[1009.0, -1000]"
2020-12-07 15:10:59.951925,"['IDL001', 'IDT001']","[1009.0, 20.16]"
2020-12-07 15:11:00.447308,"['IDL001', 'IDT001']","[1009.0, 20.16]"
2020-12-07 15:11:00.959030,"['IDL001', 'IDT001']","[1009.0, 20.16]"
2020-12-07 15:11:01.150773,"['IDL001', 'IDT001']","[1012.0, 20.16]"
2020-12-07 15:11:01.470246,"['IDL001', 'IDT001']","[1012.0, 20.16]"
2020-12-07 15:11:01.965598,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:02.461041,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:02.972348,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:03.307828,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:03.467652,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:03.850874,"['IDL001', 'IDT001']","[1014.0, 20.25]"
2020-12-07 15:11:03.962841,"['IDL001', 'IDT001']","[1014.0, 20.25]"
2020-12-07 15:11:04.362080,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:04.458732,"['IDL001', 'IDT001']","[1012.0, 20.25]"
2020-12-07 15:11:04.905596,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:04.969038,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:05.464772,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:05.975870,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:05.992665,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:06.471514,"['IDL001', 'IDT001']","[1011.0, 20.25]"
2020-12-07 15:11:06.487410,"['IDL001', 'IDT001']","[1014.0, 20.25]"
2020-12-07 15:11:06.966909,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:07.462096,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:07.973484,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:08.468831,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:08.644745,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:08.964083,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:09.475554,"['IDL001', 'IDT001']","[1014.0, 20.34]"
2020-12-07 15:11:09.731731,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:09.970994,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:10.482142,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:10.977426,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:11.488480,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:11.984051,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:12.479506,"['IDL001', 'IDT001']","[1012.0, 20.34]"
2020-12-07 15:11:12.974754,"['IDL001', 'IDT001']","[1012.0, 20.44]"
2020-12-07 15:11:13.486134,"['IDL001', 'IDT001']","[1012.0, 20.44]"
2020-12-07 15:11:13.502245,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.44, 20.05]"
2020-12-07 15:11:13.821700,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.44, 20.05]"
2020-12-07 15:11:13.981186,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.44, 20.05]"
2020-12-07 15:11:14.332918,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.44, 20.05]"
2020-12-07 15:11:14.476657,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.44, 20.05]"
2020-12-07 15:11:14.540482,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.05]"
2020-12-07 15:11:14.988206,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.05]"
2020-12-07 15:11:15.483503,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.05]"
2020-12-07 15:11:15.851088,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:15.978703,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:16.361811,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:16.490152,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:16.681847,"['IDL001', 'IDT001', 'IDT002']","[1016.0, 20.44, 20.15]"
2020-12-07 15:11:16.889270,"['IDL001', 'IDT001', 'IDT002']","[1016.0, 20.44, 20.15]"
2020-12-07 15:11:16.985380,"['IDL001', 'IDT001', 'IDT002']","[1016.0, 20.44, 20.15]"
2020-12-07 15:11:17.384800,"['IDL001', 'IDT001', 'IDT002']","[1016.0, 20.44, 20.15]"
2020-12-07 15:11:17.480642,"['IDL001', 'IDT001', 'IDT002']","[1016.0, 20.44, 20.15]"
2020-12-07 15:11:17.736358,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:17.928183,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:17.991597,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:18.439378,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:18.486987,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.15]"
2020-12-07 15:11:18.791185,"['IDL001', 'IDT001', 'IDT002']","[1007.0, 20.44, 20.15]"
2020-12-07 15:11:18.934872,"['IDL001', 'IDT001', 'IDT002']","[1007.0, 20.44, 20.24]"
2020-12-07 15:11:18.983100,"['IDL001', 'IDT001', 'IDT002']","[1007.0, 20.44, 20.24]"
2020-12-07 15:11:19.334071,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.44, 20.24]"
2020-12-07 15:11:19.446153,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.44, 20.24]"
2020-12-07 15:11:19.494068,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.44, 20.24]"
2020-12-07 15:11:19.845701,"['IDL001', 'IDT001', 'IDT002']","[1013.0, 20.44, 20.24]"
2020-12-07 15:11:19.957490,"['IDL001', 'IDT001', 'IDT002']","[1013.0, 20.44, 20.24]"
2020-12-07 15:11:19.989529,"['IDL001', 'IDT001', 'IDT002']","[1013.0, 20.44, 20.24]"
2020-12-07 15:11:20.372479,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.24]"
2020-12-07 15:11:20.468844,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.24]"
2020-12-07 15:11:20.484497,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.44, 20.24]"
2020-12-07 15:11:20.899777,"['IDL001', 'IDT001', 'IDT002']","[1015.0, 20.44, 20.24]"
2020-12-07 15:11:20.979680,"['IDL001', 'IDT001', 'IDT002']","[1015.0, 20.44, 20.24]"
2020-12-07 15:11:20.995713,"['IDL001', 'IDT001', 'IDT002']","[1015.0, 20.44, 20.24]"
2020-12-07 15:11:21.475308,"['IDL001', 'IDT001', 'IDT002']","[1015.0, 20.44, 20.24]"
2020-12-07 15:11:21.507458,"['IDL001', 'IDT001', 'IDT002']","[1015.0, 20.53, 20.24]"
2020-12-07 15:11:21.970929,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.24]"
2020-12-07 15:11:21.986803,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.24]"
2020-12-07 15:11:22.002347,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.24]"
2020-12-07 15:11:22.482179,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:22.498049,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:22.513887,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:22.993356,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:23.009239,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:23.488459,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:23.520280,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:23.983733,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:24.031890,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:24.495227,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.24]"
2020-12-07 15:11:24.542970,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:24.607166,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:24.990586,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:25.054477,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:25.150369,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.33]"
2020-12-07 15:11:25.485665,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.33]"
2020-12-07 15:11:25.565295,"['IDL001', 'IDT001', 'IDT002']","[1011.0, 20.53, 20.33]"
2020-12-07 15:11:25.661130,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:25.996877,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:26.076657,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:26.188839,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:26.492434,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:26.588144,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:26.732207,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:26.988011,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:27.099803,"['IDL001', 'IDT001', 'IDT002']","[1010.0, 20.53, 20.33]"
2020-12-07 15:11:27.275587,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:27.499046,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:27.611258,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:27.818768,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.53, 20.33]"
2020-12-07 15:11:27.994828,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.62, 20.33]"
2020-12-07 15:11:28.122427,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.62, 20.42]"
2020-12-07 15:11:28.489854,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.62, 20.42]"
2020-12-07 15:11:28.617846,"['IDL001', 'IDT001', 'IDT002']","[1012.0, 20.62, 20.42]"
2020-12-07 15:11:28.873359,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.62, 20.42]"
2020-12-07 15:11:28.985341,"['IDL001', 'IDT001', 'IDT002']","[1014.0, 20.62, 20.42]"
